2017  86 22 45     6.74     7.24   681.80    496038.0    1.89   -1.63    6.95
2017  86 22 50     5.42     6.21   659.90    374481.0    5.04   -4.03   -1.51
2017  86 22 55     5.34     6.27   652.50    429208.0    4.31   -4.02   -2.68
2017  86 23  0     5.64     6.30   669.10    415872.0    3.05   -6.22    3.90
2017  86 23  5     5.25     5.96   663.20    352861.0    3.82   -7.81    0.64
2017  86 23 10     4.81     5.69   650.30    306739.0    5.70   -4.32   -4.88
2017  86 23 15     4.64     5.57   645.00    302853.0    5.88   -1.94   -5.84
2017  86 23 20     4.43     5.15   655.80    300818.0    5.65   -2.88   -5.18
2017  86 23 25     4.31     5.07   651.90    279337.0    5.77   -2.25   -4.76
2017  86 23 30     4.48     5.34   647.60    221688.0    6.17   -1.81   -3.81
2017  86 23 35     4.69     5.72   640.20    215606.0    7.22    0.39   -0.70
2017  86 23 40     4.37     5.05   657.30    230794.0    5.24    1.39    4.02
2017  86 23 45     4.38     4.76   678.60    322181.0    2.31   -5.02    3.49
2017  86 23 50     3.65     4.02   673.50    251950.0    4.20   -1.34    4.50
2017  86 23 55     3.80     4.39   658.10    207692.0    6.11   -2.46    4.00
